market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
KRW-BTC,2020-05-04,2020-05-04T09:00:00,10882000.0,10955000.0,10451000.0,10850000.0,1588636799341,65617970194.4403,6138.50405855,10887000.0,-37000.0,-0.0033985487
KRW-BTC,2020-05-05,2020-05-05T09:00:00,10837000.0,11020000.0,10740000.0,10972000.0,1588723199464,56764303650.11487,5217.54069649,10850000.0,122000.0,0.0112442396
KRW-BTC,2020-05-06,2020-05-06T09:00:00,10967000.0,11445000.0,10879000.0,11269000.0,1588809594725,80958950441.74101,7257.03242322,10972000.0,297000.0,0.0270689027
KRW-BTC,2020-05-07,2020-05-07T09:00:00,11269000.0,12062000.0,11128000.0,11998000.0,1588896000145,123671894271.41872,10671.04670395,11269000.0,729000.0,0.0646907445
KRW-BTC,2020-05-08,2020-05-08T09:00:00,11988000.0,12163000.0,11810000.0,11881000.0,1588982400226,84166531533.30441,7019.78931565,11998000.0,-117000.0,-0.0097516253
KRW-BTC,2020-05-09,2020-05-09T09:00:00,11881000.0,11950000.0,11477000.0,11550000.0,1589068800167,77216475460.70932,6605.95307729,11881000.0,-331000.0,-0.0278596078
KRW-BTC,2020-05-10,2020-05-10T09:00:00,11553000.0,11600000.0,10220000.0,10671000.0,1589155198595,158191134175.9349,14835.99641846,11553000.0,-882000.0,-0.0763438068
KRW-BTC,2020-05-11,2020-05-11T09:00:00,10672000.0,11248000.0,10121000.0,10448000.0,1589241600116,147447309178.38083,13828.24763273,10671000.0,-223000.0,-0.0208977603
KRW-BTC,2020-05-12,2020-05-12T09:00:00,10441000.0,10866000.0,10400000.0,10677000.0,1589327994705,61999569614.48859,5819.8769528,10448000.0,229000.0,0.0219180704
KRW-BTC,2020-05-13,2020-05-13T09:00:00,10680000.0,11347000.0,10660000.0,11268000.0,1589414396333,65233296419.20462,5944.67623229,10677000.0,591000.0,0.0553526271
KRW-BTC,2020-05-14,2020-05-14T09:00:00,11265000.0,11945000.0,11215000.0,11776000.0,1589500794522,117382662080.18298,10116.56034255,11268000.0,508000.0,0.0450834221
KRW-BTC,2020-05-15,2020-05-15T09:00:00,11777000.0,11839000.0,11229000.0,11314000.0,1589587196700,93931677153.55693,8174.219288,11776000.0,-462000.0,-0.039232337
KRW-BTC,2020-05-16,2020-05-16T09:00:00,11314000.0,11570000.0,11175000.0,11325000.0,1589673598192,51370088939.91094,4514.14006125,11314000.0,11000.0,0.0009722468
KRW-BTC,2020-05-17,2020-05-17T09:00:00,11322000.0,11831000.0,11275000.0,11619000.0,1589759997090,60280951872.94652,5191.71177335,11325000.0,294000.0,0.0259602649
KRW-BTC,2020-05-18,2020-05-18T09:00:00,11619000.0,11899000.0,11380000.0,11705000.0,1589846397019,76636994385.49396,6557.54613956,11619000.0,86000.0,0.0074016697
KRW-BTC,2020-05-19,2020-05-19T09:00:00,11704000.0,11833000.0,11430000.0,11727000.0,1589932799392,75842909560.02188,6500.9196183,11705000.0,22000.0,0.0018795387
KRW-BTC,2020-05-20,2020-05-20T09:00:00,11727000.0,11800000.0,11350000.0,11532000.0,1590019196685,60920389156.02524,5246.78872844,11727000.0,-195000.0,-0.0166282937
KRW-BTC,2020-05-21,2020-05-21T09:00:00,11533000.0,11609000.0,10798000.0,11089000.0,1590105599946,82011331058.865,7323.04594878,11532000.0,-443000.0,-0.0384148456
KRW-BTC,2020-05-22,2020-05-22T09:00:00,11089000.0,11242000.0,10900000.0,11117000.0,1590191998121,46992384425.02881,4239.65573952,11089000.0,28000.0,0.0025250248
KRW-BTC,2020-05-23,2020-05-23T09:00:00,11117000.0,11299000.0,11048000.0,11140000.0,1590278399821,23533380573.82142,2106.46390938,11117000.0,23000.0,0.0020689035
KRW-BTC,2020-05-24,2020-05-24T09:00:00,11140000.0,11249000.0,10630000.0,10664000.0,1590364799423,39202816222.70366,3564.63324161,11140000.0,-476000.0,-0.0427289048
KRW-BTC,2020-05-25,2020-05-25T09:00:00,10663000.0,10886000.0,10507000.0,10825000.0,1590451195803,45994606185.37958,4299.98228167,10664000.0,161000.0,0.0150975244
KRW-BTC,2020-05-26,2020-05-26T09:00:00,10821000.0,10929000.0,10611000.0,10729000.0,1590537599582,34017141090.68883,3154.58974572,10825000.0,-96000.0,-0.0088683603
KRW-BTC,2020-05-27,2020-05-27T09:00:00,10724000.0,11187000.0,10722000.0,11163000.0,1590623998203,48719227591.04233,4433.78330122,10729000.0,434000.0,0.0404511138
KRW-BTC,2020-05-28,2020-05-28T09:00:00,11151000.0,11600000.0,11104000.0,11579000.0,1590710396239,50285107803.29857,4438.47314114,11163000.0,416000.0,0.0372659679
KRW-BTC,2020-05-29,2020-05-29T09:00:00,11579000.0,11603000.0,11276000.0,11398000.0,1590796792240,34168970855.99476,2986.57917583,11579000.0,-181000.0,-0.0156317471
KRW-BTC,2020-05-30,2020-05-30T09:00:00,11397000.0,11603000.0,11303000.0,11581000.0,1590883199222,34962042868.58011,3047.33666992,11398000.0,183000.0,0.0160554483
KRW-BTC,2020-05-31,2020-05-31T09:00:00,11583000.0,11585000.0,11363000.0,11432000.0,1590969594783,28986252421.63876,2525.31346136,11581000.0,-149000.0,-0.012865901
KRW-BTC,2020-06-01,2020-06-01T09:00:00,11432000.0,12230000.0,11402000.0,12112000.0,1591056000156,72340680825.97015,6160.91557592,11432000.0,680000.0,0.0594821554
KRW-BTC,2020-06-02,2020-06-02T09:00:00,12111000.0,12173000.0,11301000.0,11520000.0,1591142394279,102916956260.46538,8745.47328502,12112000.0,-592000.0,-0.0488771466
KRW-BTC,2020-06-03,2020-06-03T09:00:00,11520000.0,11661000.0,11401000.0,11648000.0,1591228800615,35062388672.07668,3039.98605262,11520000.0,128000.0,0.0111111111
KRW-BTC,2020-06-04,2020-06-04T09:00:00,11659000.0,11865000.0,11470000.0,11784000.0,1591315197232,48833048011.10401,4182.02295157,11659000.0,125000.0,0.0107213312
KRW-BTC,2020-06-05,2020-06-05T09:00:00,11785000.0,11855000.0,11561000.0,11597000.0,1591401574174,30417222202.8857,2593.82582445,11784000.0,-187000.0,-0.0158689749
KRW-BTC,2020-06-06,2020-06-06T09:00:00,11601000.0,11699000.0,11512000.0,11641000.0,1591487997286,16923944615.25668,1459.86807286,11597000.0,44000.0,0.0037940847
KRW-BTC,2020-06-07,2020-06-07T09:00:00,11641000.0,11786000.0,11373000.0,11687000.0,1591574399613,30687558395.58496,2655.73231992,11641000.0,46000.0,0.0039515506
KRW-BTC,2020-06-08,2020-06-08T09:00:00,11680000.0,11719000.0,11560000.0,11690000.0,1591660799173,20145057135.3058,1728.38288947,11687000.0,3000.0,0.0002566955
KRW-BTC,2020-06-09,2020-06-09T09:00:00,11690000.0,11777000.0,11550000.0,11688000.0,1591747198366,30362395603.98765,2610.12478709,11690000.0,-2000.0,-0.0001710864
KRW-BTC,2020-06-10,2020-06-10T09:00:00,11688000.0,11847000.0,11590000.0,11737000.0,1591833599603,26666609379.25478,2283.58557932,11688000.0,49000.0,0.004192334
KRW-BTC,2020-06-11,2020-06-11T09:00:00,11732000.0,11799000.0,11058000.0,11090000.0,1591919999557,52048827002.70474,4545.21507399,11737000.0,-647000.0,-0.0551248189
KRW-BTC,2020-06-12,2020-06-12T09:00:00,11090000.0,11449000.0,11062000.0,11380000.0,1592006400134,30023306034.86605,2651.81738048,11090000.0,290000.0,0.0261496844
KRW-BTC,2020-06-13,2020-06-13T09:00:00,11374000.0,11406000.0,11272000.0,11388000.0,1592092798420,13771682146.27066,1212.95040947,11380000.0,8000.0,0.0007029877
KRW-BTC,2020-06-14,2020-06-14T09:00:00,11382000.0,11395000.0,11156000.0,11246000.0,1592179187272,15908809805.70998,1408.07350246,11388000.0,-142000.0,-0.0124692659
KRW-BTC,2020-06-15,2020-06-15T09:00:00,11246000.0,11415000.0,10770000.0,11346000.0,1592265594755,52014354737.37485,4693.79393111,11246000.0,100000.0,0.0088920505
KRW-BTC,2020-06-16,2020-06-16T09:00:00,11339000.0,11492000.0,11267000.0,11453000.0,1592351998739,34502891643.72859,3026.56824254,11346000.0,107000.0,0.0094306363
KRW-BTC,2020-06-17,2020-06-17T09:00:00,11453000.0,11517000.0,11320000.0,11437000.0,1592438400070,31238353648.22276,2739.25545593,11453000.0,-16000.0,-0.0013970139
KRW-BTC,2020-06-18,2020-06-18T09:00:00,11437000.0,11445000.0,11224000.0,11341000.0,1592524792443,26381811751.81141,2323.41197278,11437000.0,-96000.0,-0.0083938096
KRW-BTC,2020-06-19,2020-06-19T09:00:00,11341000.0,11382000.0,11150000.0,11286000.0,1592611197602,26946529628.96914,2389.5177849,11341000.0,-55000.0,-0.0048496605
KRW-BTC,2020-06-20,2020-06-20T09:00:00,11285000.0,11351000.0,11155000.0,11325000.0,1592697592566,14231412199.29186,1263.73290014,11286000.0,39000.0,0.0034556087
KRW-BTC,2020-06-21,2020-06-21T09:00:00,11317000.0,11355000.0,11225000.0,11238000.0,1592783996269,10272158821.35106,909.55526989,11325000.0,-87000.0,-0.0076821192
KRW-BTC,2020-06-22,2020-06-22T09:00:00,11235000.0,11675000.0,11232000.0,11593000.0,1592870399859,30791755247.68615,2696.34450507,11238000.0,355000.0,0.0315892508
KRW-BTC,2020-06-23,2020-06-23T09:00:00,11593000.0,11649000.0,11488000.0,11509000.0,1592956779716,26891343457.95127,2329.40394614,11593000.0,-84000.0,-0.0072457517
KRW-BTC,2020-06-24,2020-06-24T09:00:00,11506000.0,11553000.0,11110000.0,11233000.0,1593043197259,36619784579.24557,3231.00130679,11509000.0,-276000.0,-0.0239812321
KRW-BTC,2020-06-25,2020-06-25T09:00:00,11232000.0,11232000.0,10842000.0,11147000.0,1593129597002,29988117921.97428,2709.1098932,11233000.0,-86000.0,-0.0076560135
KRW-BTC,2020-06-26,2020-06-26T09:00:00,11151000.0,11185000.0,10901000.0,11045000.0,1593215991362,23059816065.19254,2087.94129459,11147000.0,-102000.0,-0.0091504441
KRW-BTC,2020-06-27,2020-06-27T09:00:00,11045000.0,11051000.0,10791000.0,10913000.0,1593302400065,18748578163.86562,1712.14624703,11045000.0,-132000.0,-0.0119511091
KRW-BTC,2020-06-28,2020-06-28T09:00:00,10913000.0,11163000.0,10756000.0,10970000.0,1593388796966,21976597777.58106,2015.60242521,10913000.0,57000.0,0.0052231284
KRW-BTC,2020-06-29,2020-06-29T09:00:00,10970000.0,11033000.0,10814000.0,10972000.0,1593475192379,21264996335.17508,1945.52309302,10970000.0,2000.0,0.0001823154
KRW-BTC,2020-06-30,2020-06-30T09:00:00,10980000.0,11004000.0,10882000.0,10903000.0,1593561601838,16317539319.76393,1491.98629021,10972000.0,-69000.0,-0.006288735
KRW-BTC,2020-07-01,2020-07-01T09:00:00,10903000.0,11111000.0,10887000.0,11051000.0,1593647985353,19167980240.11128,1746.77991866,10903000.0,148000.0,0.0135742456
KRW-BTC,2020-07-02,2020-07-02T09:00:00,11041000.0,11077000.0,10772000.0,10888000.0,1593734390534,24728362589.51425,2255.06730644,11051000.0,-163000.0,-0.0147497964
KRW-BTC,2020-07-03,2020-07-03T09:00:00,10888000.0,10920000.0,10821000.0,10837000.0,1593820788484,15727116468.99827,1446.240884,10888000.0,-51000.0,-0.0046840558
KRW-BTC,2020-07-04,2020-07-04T09:00:00,10845000.0,10960000.0,10814000.0,10884000.0,1593907199207,11972124979.85412,1102.13769,10837000.0,47000.0,0.0043369936
KRW-BTC,2020-07-05,2020-07-05T09:00:00,10883000.0,10900000.0,10700000.0,10831000.0,1593993599797,13334433838.9294,1232.80955825,10884000.0,-53000.0,-0.0048695333
KRW-BTC,2020-07-06,2020-07-06T09:00:00,10831000.0,11102000.0,10796000.0,11065000.0,1594079998049,31078720052.75661,2834.35626338,10831000.0,234000.0,0.0216046533
KRW-BTC,2020-07-07,2020-07-07T09:00:00,11065000.0,11097000.0,10952000.0,10988000.0,1594166398403,20112615095.54035,1828.51713339,11065000.0,-77000.0,-0.0069588793
KRW-BTC,2020-07-08,2020-07-08T09:00:00,10988000.0,11208000.0,10968000.0,11138000.0,1594252797246,36222534300.68448,3274.76981902,10988000.0,150000.0,0.0136512559
KRW-BTC,2020-07-09,2020-07-09T09:00:00,11135000.0,11149000.0,10906000.0,10961000.0,1594339199345,29019864172.58648,2625.43221633,11138000.0,-177000.0,-0.0158915425
KRW-BTC,2020-07-10,2020-07-10T09:00:00,10961000.0,11062000.0,10880000.0,11043000.0,1594425584717,22365040789.62106,2044.03731083,10961000.0,82000.0,0.0074810692
KRW-BTC,2020-07-11,2020-07-11T09:00:00,11039000.0,11044000.0,10910000.0,10957000.0,1594511995374,11412149191.39162,1039.64848925,11043000.0,-86000.0,-0.0077877388
KRW-BTC,2020-07-12,2020-07-12T09:00:00,10968000.0,11061000.0,10915000.0,11036000.0,1594598398960,14475567008.02348,1317.60522056,10957000.0,79000.0,0.0072100027
KRW-BTC,2020-07-13,2020-07-13T09:00:00,11036000.0,11063000.0,10908000.0,11000000.0,1594684795341,28708587699.24053,2605.40348195,11036000.0,-36000.0,-0.0032620515
KRW-BTC,2020-07-14,2020-07-14T09:00:00,11011000.0,11040000.0,10925000.0,11010000.0,1594771198942,27426619157.0111,2495.54897178,11000000.0,10000.0,0.0009090909
KRW-BTC,2020-07-15,2020-07-15T09:00:00,11011000.0,11017000.0,10955000.0,10975000.0,1594857585655,18128428283.91464,1649.89414782,11010000.0,-35000.0,-0.0031789282
KRW-BTC,2020-07-16,2020-07-16T09:00:00,10975000.0,11003000.0,10835000.0,10934000.0,1594943998502,22590778578.36891,2068.3561921,10975000.0,-41000.0,-0.0037357631
KRW-BTC,2020-07-17,2020-07-17T09:00:00,10924000.0,10980000.0,10875000.0,10937000.0,1595030400071,17633051344.94775,1615.75315293,10934000.0,3000.0,0.0002743735
KRW-BTC,2020-07-18,2020-07-18T09:00:00,10949000.0,10990000.0,10894000.0,10905000.0,1595116756260,10364274365.33872,948.92757814,10937000.0,-32000.0,-0.002925848
KRW-BTC,2020-07-19,2020-07-19T09:00:00,10908000.0,10971000.0,10869000.0,10943000.0,1595203196028,10646124008.74412,976.01326268,10905000.0,38000.0,0.0034846401
KRW-BTC,2020-07-20,2020-07-20T09:00:00,10943000.0,10981000.0,10908000.0,10950000.0,1595289597116,18353972822.9372,1677.88924309,10943000.0,7000.0,0.0006396783
KRW-BTC,2020-07-21,2020-07-21T09:00:00,10940000.0,11220000.0,10930000.0,11123000.0,1595375995698,35838586966.12535,3235.46831323,10950000.0,173000.0,0.0157990868
KRW-BTC,2020-07-22,2020-07-22T09:00:00,11117000.0,11280000.0,11066000.0,11269000.0,1595462399493,27574564361.92806,2474.64316687,11123000.0,146000.0,0.0131259552
KRW-BTC,2020-07-23,2020-07-23T09:00:00,11258000.0,11418000.0,11183000.0,11331000.0,1595548799820,34844830670.65103,3090.33493086,11269000.0,62000.0,0.0055018191
KRW-BTC,2020-07-24,2020-07-24T09:00:00,11322000.0,11438000.0,11238000.0,11346000.0,1595635197925,24458186720.64186,2160.08749256,11331000.0,15000.0,0.001323802
KRW-BTC,2020-07-25,2020-07-25T09:00:00,11346000.0,11500000.0,11333000.0,11477000.0,1595721599611,18061315980.4953,1583.49670631,11346000.0,131000.0,0.0115459193
KRW-BTC,2020-07-26,2020-07-26T09:00:00,11477000.0,11909000.0,11416000.0,11715000.0,1595807988337,48415693383.71608,4143.37023378,11477000.0,238000.0,0.0207371264
KRW-BTC,2020-07-27,2020-07-27T09:00:00,11706000.0,13275000.0,11701000.0,12916000.0,1595894399613,130460072284.42549,10523.35454822,11715000.0,1201000.0,0.1025181391
KRW-BTC,2020-07-28,2020-07-28T09:00:00,12914000.0,13202000.0,12515000.0,12772000.0,1595980797381,97625728882.80054,7553.15293197,12916000.0,-144000.0,-0.0111489625
KRW-BTC,2020-07-29,2020-07-29T09:00:00,12774000.0,13368000.0,12701000.0,13124000.0,1596067197238,76329757196.03754,5839.53216975,12772000.0,352000.0,0.0275602881
KRW-BTC,2020-07-30,2020-07-30T09:00:00,13123000.0,13170000.0,12800000.0,13098000.0,1596153596080,61951212852.32407,4755.53271504,13124000.0,-26000.0,-0.0019811033
KRW-BTC,2020-07-31,2020-07-31T09:00:00,13097000.0,13580000.0,12961000.0,13416000.0,1596239998663,61115626279.73356,4608.2997854,13098000.0,318000.0,0.0242785158
KRW-BTC,2020-08-01,2020-08-01T09:00:00,13404000.0,13969000.0,13271000.0,13922000.0,1596326387666,75023194211.60835,5463.18173849,13416000.0,506000.0,0.0377161598
KRW-BTC,2020-08-02,2020-08-02T09:00:00,13922000.0,14380000.0,12871000.0,13030000.0,1596412799129,144622415973.50195,10730.69157929,13922000.0,-892000.0,-0.0640712541
KRW-BTC,2020-08-03,2020-08-03T09:00:00,13030000.0,13573000.0,12945000.0,13272000.0,1596499200190,58620021046.76539,4402.74282417,13030000.0,242000.0,0.0185725249
KRW-BTC,2020-08-04,2020-08-04T09:00:00,13273000.0,13488000.0,13130000.0,13319000.0,1596585596323,57720109204.97258,4322.71665983,13272000.0,47000.0,0.0035412899
KRW-BTC,2020-08-05,2020-08-05T09:00:00,13322000.0,13881000.0,13229000.0,13843000.0,1596671998568,96484982554.87483,7147.3390046,13319000.0,524000.0,0.039342293
KRW-BTC,2020-08-06,2020-08-06T09:00:00,13843000.0,14036000.0,13666000.0,13884000.0,1596758399549,79503792786.72746,5736.95470128,13843000.0,41000.0,0.0029617857
KRW-BTC,2020-08-07,2020-08-07T09:00:00,13883000.0,14064000.0,13551000.0,13777000.0,1596844799435,61891807766.65191,4462.32806533,13884000.0,-107000.0,-0.0077067128
KRW-BTC,2020-08-08,2020-08-08T09:00:00,13777000.0,13960000.0,13710000.0,13887000.0,1596931196746,36002526305.62443,2600.97888267,13777000.0,110000.0,0.0079843217
KRW-BTC,2020-08-09,2020-08-09T09:00:00,13884000.0,13905000.0,13652000.0,13820000.0,1597017599080,39378187572.07279,2856.75718036,13887000.0,-67000.0,-0.0048246562
KRW-BTC,2020-08-10,2020-08-10T09:00:00,13814000.0,14280000.0,13746000.0,13990000.0,1597103999989,85460645789.7747,6087.49693672,13820000.0,170000.0,0.012301013
KRW-BTC,2020-08-11,2020-08-11T09:00:00,13994000.0,14042000.0,13337000.0,13619000.0,1597190399327,97125046629.61996,7038.42556936,13990000.0,-371000.0,-0.0265189421
KRW-BTC,2020-08-12,2020-08-12T09:00:00,13619000.0,13745000.0,13306000.0,13709000.0,1597276795392,60893951822.17933,4491.1064638,13619000.0,90000.0,0.0066084147
KRW-BTC,2020-08-13,2020-08-13T09:00:00,13708000.0,13890000.0,13398000.0,13810000.0,1597363200099,88906429409.5377,6509.12009099,13709000.0,101000.0,0.0073674229
KRW-BTC,2020-08-14,2020-08-14T09:00:00,13810000.0,13939000.0,13706000.0,13846000.0,1597449592366,74921142332.9244,5427.79561059,13810000.0,36000.0,0.0026068067
KRW-BTC,2020-08-15,2020-08-15T09:00:00,13845000.0,14051000.0,13796000.0,13878000.0,1597535999448,52743660027.41968,3784.70679521,13846000.0,32000.0,0.0023111368
KRW-BTC,2020-08-16,2020-08-16T09:00:00,13867000.0,13962000.0,13751000.0,13889000.0,1597622398807,36320366073.8914,2621.22026284,13878000.0,11000.0,0.0007926214
KRW-BTC,2020-08-17,2020-08-17T09:00:00,13889000.0,14382000.0,13809000.0,14204000.0,1597708799588,99435021020.21393,7068.79872423,13889000.0,315000.0,0.0226798186
KRW-BTC,2020-08-18,2020-08-18T09:00:00,14202000.0,14339000.0,13811000.0,14000000.0,1597795199012,84322639567.739,5958.55361166,14204000.0,-204000.0,-0.0143621515
KRW-BTC,2020-08-19,2020-08-19T09:00:00,14002000.0,14084000.0,13666000.0,13878000.0,1597881596657,75853613513.93965,5471.16152561,14000000.0,-122000.0,-0.0087142857
KRW-BTC,2020-08-20,2020-08-20T09:00:00,13884000.0,14050000.0,13750000.0,13967000.0,1597967995849,42298639750.02728,3049.38761238,13878000.0,89000.0,0.0064130278
KRW-BTC,2020-08-21,2020-08-21T09:00:00,13951000.0,14012000.0,13761000.0,13781000.0,1598054399868,63620712174.25728,4571.55575689,13967000.0,-186000.0,-0.0133171046
KRW-BTC,2020-08-22,2020-08-22T09:00:00,13781000.0,13850000.0,13500000.0,13840000.0,1598140799374,45598030757.90414,3325.65334899,13781000.0,59000.0,0.0042812568
KRW-BTC,2020-08-23,2020-08-23T09:00:00,13850000.0,13856000.0,13700000.0,13802000.0,1598227189073,29214566204.36932,2120.58334002,13840000.0,-38000.0,-0.0027456647
KRW-BTC,2020-08-24,2020-08-24T09:00:00,13816000.0,13940000.0,13745000.0,13876000.0,1598313599965,47140930422.03655,3402.10119459,13802000.0,74000.0,0.0053615418
KRW-BTC,2020-08-25,2020-08-25T09:00:00,13876000.0,13884000.0,13341000.0,13476000.0,1598399999690,76682467827.37836,5630.21938515,13876000.0,-400000.0,-0.0288267512
KRW-BTC,2020-08-26,2020-08-26T09:00:00,13473000.0,13633000.0,13350000.0,13561000.0,1598486398766,99215044386.99374,7348.77505862,13476000.0,85000.0,0.0063075096
KRW-BTC,2020-08-27,2020-08-27T09:00:00,13561000.0,13675000.0,13245000.0,13401000.0,1598572798795,73372727045.9605,5462.36370808,13561000.0,-160000.0,-0.0117985399
KRW-BTC,2020-08-28,2020-08-28T09:00:00,13401000.0,13550000.0,13332000.0,13549000.0,1598659199518,40954465327.99302,3043.46766106,13401000.0,148000.0,0.0110439519
KRW-BTC,2020-08-29,2020-08-29T09:00:00,13546000.0,13568000.0,13416000.0,13470000.0,1598745599312,30771087827.8604,2279.26269577,13549000.0,-79000.0,-0.0058306886
KRW-BTC,2020-08-30,2020-08-30T09:00:00,13470000.0,13687000.0,13465000.0,13671000.0,1598831999148,32728750262.89069,2403.72039078,13470000.0,201000.0,0.014922049
KRW-BTC,2020-08-31,2020-08-31T09:00:00,13671000.0,13840000.0,13580000.0,13739000.0,1598918401350,43398359512.28786,3166.15837477,13671000.0,68000.0,0.0049740326
KRW-BTC,2020-09-01,2020-09-01T09:00:00,13733000.0,14097000.0,13630000.0,13974000.0,1599004799044,67380057022.36142,4847.35215036,13740000.0,234000.0,0.0170305677
KRW-BTC,2020-09-02,2020-09-02T09:00:00,13972000.0,14010000.0,13282000.0,13571000.0,1599091194614,79532170806.15791,5822.80229095,13974000.0,-403000.0,-0.0288392729
KRW-BTC,2020-09-03,2020-09-03T09:00:00,13572000.0,13670000.0,12265000.0,12303000.0,1599177600028,94143401975.79472,7225.31854832,13571000.0,-1268000.0,-0.0934345295
KRW-BTC,2020-09-04,2020-09-04T09:00:00,12301000.0,12773000.0,12160000.0,12636000.0,1599263999650,81665296367.04335,6538.45024846,12303000.0,333000.0,0.0270665691
KRW-BTC,2020-09-05,2020-09-05T09:00:00,12630000.0,12762000.0,12120000.0,12382000.0,1599350396868,51491560855.52754,4161.03925299,12636000.0,-254000.0,-0.0201012979
KRW-BTC,2020-09-06,2020-09-06T09:00:00,12383000.0,12493000.0,12123000.0,12353000.0,1599436799053,34671546521.63906,2820.7889017,12382000.0,-29000.0,-0.0023421095
KRW-BTC,2020-09-07,2020-09-07T09:00:00,12353000.0,12450000.0,11860000.0,12388000.0,1599523199702,41612849961.02479,3422.90378853,12353000.0,35000.0,0.0028333198
KRW-BTC,2020-09-08,2020-09-08T09:00:00,12388000.0,12448000.0,11900000.0,12131000.0,1599609586569,40567225704.3812,3338.50255302,12388000.0,-257000.0,-0.0207458831
KRW-BTC,2020-09-09,2020-09-09T09:00:00,12130000.0,12290000.0,11939000.0,12177000.0,1599695993615,34669073725.69816,2860.20370963,12131000.0,46000.0,0.003791938
KRW-BTC,2020-09-10,2020-09-10T09:00:00,12189000.0,12435000.0,12050000.0,12328000.0,1599782397069,51049389671.81547,4150.91846302,12177000.0,151000.0,0.012400427
KRW-BTC,2020-09-11,2020-09-11T09:00:00,12328000.0,12388000.0,12170000.0,12336000.0,1599868792463,31705458794.74347,2587.41812303,12328000.0,8000.0,0.0006489293
KRW-BTC,2020-09-12,2020-09-12T09:00:00,12336000.0,12455000.0,12228000.0,12379000.0,1599955185454,20862828213.06052,1692.15503798,12336000.0,43000.0,0.0034857328
KRW-BTC,2020-09-13,2020-09-13T09:00:00,12379000.0,12571000.0,12147000.0,12377000.0,1600041598969,31758933651.91053,2563.92519505,12379000.0,-2000.0,-0.0001615639
KRW-BTC,2020-09-14,2020-09-14T09:00:00,12377000.0,12736000.0,12285000.0,12659000.0,1600127989254,35084126335.51942,2810.17551441,12377000.0,282000.0,0.0227841965
KRW-BTC,2020-09-15,2020-09-15T09:00:00,12657000.0,12913000.0,12555000.0,12814000.0,1600214395546,46872140520.19776,3676.58663151,12659000.0,155000.0,0.0122442531
KRW-BTC,2020-09-16,2020-09-16T09:00:00,12801000.0,13050000.0,12652000.0,12913000.0,1600300798207,49511485549.11448,3856.19429687,12814000.0,99000.0,0.0077259248
KRW-BTC,2020-09-17,2020-09-17T09:00:00,12908000.0,13050000.0,12623000.0,12811000.0,1600387199257,41324682570.24944,3228.03704907,12913000.0,-102000.0,-0.0078990165
KRW-BTC,2020-09-18,2020-09-18T09:00:00,12811000.0,12837000.0,12672000.0,12777000.0,1600473599440,29032522100.50628,2277.28537656,12811000.0,-34000.0,-0.0026539692
KRW-BTC,2020-09-19,2020-09-19T09:00:00,12781000.0,13036000.0,12741000.0,12940000.0,1600559992093,26749956363.58219,2078.8147631,12777000.0,163000.0,0.0127572983
KRW-BTC,2020-09-20,2020-09-20T09:00:00,12928000.0,12942000.0,12652000.0,12819000.0,1600646391454,22899489576.19746,1791.11312251,12940000.0,-121000.0,-0.0093508501
KRW-BTC,2020-09-21,2020-09-21T09:00:00,12828000.0,12828000.0,12160000.0,12290000.0,1600732799866,47710106092.18037,3820.68161169,12819000.0,-529000.0,-0.0412668695
KRW-BTC,2020-09-22,2020-09-22T09:00:00,12290000.0,12380000.0,12090000.0,12344000.0,1600819194823,30619634723.66583,2500.06075534,12290000.0,54000.0,0.0043938161
KRW-BTC,2020-09-23,2020-09-23T09:00:00,12346000.0,12348000.0,11913000.0,11943000.0,1600905599749,30573620247.24699,2511.56811414,12344000.0,-401000.0,-0.032485418
KRW-BTC,2020-09-24,2020-09-24T09:00:00,11943000.0,12695000.0,11912000.0,12500000.0,1600991994941,37921834531.83651,3114.32253267,11943000.0,557000.0,0.0466381981
KRW-BTC,2020-09-25,2020-09-25T09:00:00,12495000.0,12550000.0,12311000.0,12455000.0,1601078397972,35979016376.99834,2895.53433005,12500000.0,-45000.0,-0.0036
KRW-BTC,2020-09-26,2020-09-26T09:00:00,12456000.0,12550000.0,12431000.0,12506000.0,1601164795144,15807213914.28946,1266.60001845,12455000.0,51000.0,0.0040947411
KRW-BTC,2020-09-27,2020-09-27T09:00:00,12506000.0,12597000.0,12320000.0,12515000.0,1601251198226,17648475955.42035,1415.11836015,12506000.0,9000.0,0.0007196546
KRW-BTC,2020-09-28,2020-09-28T09:00:00,12515000.0,12795000.0,12425000.0,12468000.0,1601337598552,36934110900.46463,2919.95626941,12515000.0,-47000.0,-0.0037554934
KRW-BTC,2020-09-29,2020-09-29T09:00:00,12468000.0,12688000.0,12399000.0,12601000.0,1601423999790,30943561529.41518,2479.36577398,12468000.0,133000.0,0.0106673083
KRW-BTC,2020-09-30,2020-09-30T09:00:00,12603000.0,12615000.0,12469000.0,12558000.0,1601510377883,16465381225.61567,1314.25857931,12601000.0,-43000.0,-0.0034124276
KRW-BTC,2020-10-01,2020-10-01T09:00:00,12562000.0,12678000.0,12249000.0,12440000.0,1601596800062,22374753564.9098,1790.8551381,12558000.0,-118000.0,-0.0093964007
